cod producto|linea|rubro|descripcion|pcio_lista|unidad|imagen
321.360|GAS|PICOS INYECTORES|PICO COCINA LONGVIE BRASIL LARGO|138.36|(C/U)|321360
321.365|GAS|PICOS INYECTORES|PICO COCINA LONGVIE BRASIL ANAFE|102.52|(C/U)|321365
321.370|GAS|PICOS INYECTORES|PICO COCINA LONGVIE BRASIL CORTO, ARISTON|106.04|(C/U)|321370
321.375|GAS|PICOS INYECTORES|PICO COCINA LONGVIE TUERCA FINA|83.22|(C/U)|321375
321.380|GAS|PICOS INYECTORES|PICO COCINA ORBIS VERTICAL|328.92|(C/U)|321380
321.390|GAS|PICOS INYECTORES|PICO COCINA ORBIS COQUETA CORTO|150.46|(C/U)|321390
321.400|GAS|PICOS INYECTORES|PICO COCINA ORBIS COQUETA LARGO|263.46|(C/U)|321400
321.410|GAS|PICOS INYECTORES|PICO COCINA ORBIS CHATO (1123-1132)|131.4|(C/U)|321410
321.420|GAS|PICOS INYECTORES|PICO COCINA ORBIS CONVECTA|101.7|(C/U)|321420
321.430|GAS|PICOS INYECTORES|PICO COCINA ORBIS DONNA|127.3|(C/U)|321430
321.440|GAS|PICOS INYECTORES|PICO COCINA ORBIS GALA MODERNO|158.18|(C/U)|321440
321.450|GAS|PICOS INYECTORES|PICO COCINA ORBIS GALA ANTIGUO|284.4|(C/U)|321450
321.460|GAS|PICOS INYECTORES|PICO COCINA ORBIS DONNA HORNO|158.18|(C/U)|321460
321.470|GAS|PICOS INYECTORES|PICO COCINA ORO AZUL|138.36|(C/U)|321470
321.480|GAS|PICOS INYECTORES|PICO COCINA WHIRPOOL PHILLIPS|90.9|(C/U)|321480
321.490|GAS|PICOS INYECTORES|PICO COCINA POMPEYA|160.94|(C/U)|321490
321.500|GAS|PICOS INYECTORES|PICO COCINA SPX SIMPLEX CHATO|131.4|(C/U)|321500
321.510|GAS|PICOS INYECTORES|PICO COCINA SIRENA|181.88|(C/U)|321510
321.520|GAS|PICOS INYECTORES|PICO COCINA VOLCAN|108.2|(C/U)|321520
321.530|GAS|PICOS INYECTORES|PICO COCINA VOLCAN MODERNO|157.1|(C/U)|321530
321.531|GAS|PICOS INYECTORES|PICO COCINA WESTHING HOUSE|106.04|(C/U)|321531
321.600|GAS|PICOS INYECTORES|PICO CALEFON ARTHUR MARTIN QUEMADOR|221.58|(C/U)|321600
321.601|GAS|PICOS INYECTORES|PICO CALEFON CADERO ANTIGUO|531.32|(C/U)|321601
321.602|GAS|PICOS INYECTORES|PICO CALEFON DOMEC QUEMADOR ACTUAL MG CHILENO|127.3|(C/U)|321602
321.603|GAS|PICOS INYECTORES|PICO CALEFON DOMEC PILOTO|102.52|(C/U)|321603
321.604|GAS|PICOS INYECTORES|PICO CALEFON ESKABE ACTUAL|124.56|(C/U)|321604
321.610|GAS|PICOS INYECTORES|PICO CALEFON HEINEKEN|325.18|(C/U)|321610
321.619|GAS|PICOS INYECTORES|PICO CALEFON LONGVIE SEMILLA PILOTO|124.56|(C/U)|321619
321.620|GAS|PICOS INYECTORES|PICO CALEFON LONGVIE ANTIGUO QUEMADOR|234.8|(C/U)|321620
321.630|GAS|PICOS INYECTORES|PICO CALEFON LONGVIE MODERNO QUEMADOR|133.38|(C/U)|321630
321.640|GAS|PICOS INYECTORES|PICO CALEFON LONGVIE SEMILLA QUEMADOR (1209-1224)|87.64|(C/U)|321640
321.649|GAS|PICOS INYECTORES|PICO CALEFON LONGVIE PILOTO REDONDO|124.56|(C/U)|321649
321.650|GAS|PICOS INYECTORES|PICO CALEFON LONGVIE PILOTO HEXAGONAL|124.56|(C/U)|321650
321.660|GAS|PICOS INYECTORES|PICO CALEFON LLAMA AZUL|225.98|(C/U)|321660
321.670|GAS|PICOS INYECTORES|PICO CALEFON ORBIS BOTONERA ANTIGUO QUEMADOR|181.88|(C/U)|321670
321.680|GAS|PICOS INYECTORES|PICO CALEFON ORBIS BOTONERA MODERNO QUEMADOR|103.88|(C/U)|321680
321.690|GAS|PICOS INYECTORES|PICO CALEFON ORBIS POLIDORO QUEMADOR|105.84|(C/U)|321690
321.700|GAS|PICOS INYECTORES|PICO CALEFON ORBIS BOTONERA PILOTO|187.4|(C/U)|321700
321.710|GAS|PICOS INYECTORES|PICO CALEFON ORBIS POLIDORO PILOTO (1) AGUJERO G/E|154.24|(C/U)|321710
321.712|GAS|PICOS INYECTORES|PICO CALEFON ORO AZUL PILOTO SOMBRERITO|102.84|(C/U)|321712
321.713|GAS|PICOS INYECTORES|PICO CALEFON ORO AZUL PILOTO HONGUITO|102.52|(C/U)|321713
321.714|GAS|PICOS INYECTORES|PICO CALEFON ORO AZUL PILOTO HONGUITO LARGO|119.06|(C/U)|321714
321.715|GAS|PICOS INYECTORES|PICO CALEFON RHEEM QUEMADOR|116.28|(C/U)|321715
321.718|GAS|PICOS INYECTORES|PICO CALEFON ORO AZUL QUEMADOR T/M|183.48|(C/U)|321718
321.719|GAS|PICOS INYECTORES|PICO CALEFON ORO AZUL PETIT FONT|86.88|(C/U)|321719
321.720|GAS|PICOS INYECTORES|PICO CALEFON UNIVERSAL ANTIGUO QUEMADOR|289.36|(C/U)|321720
321.730|GAS|PICOS INYECTORES|PICO CALEFON UNIVERSAL MODERNO QUEMADOR|85.98|(C/U)|321730
321.731|GAS|PICOS INYECTORES|PICO CALEFON UNIVERSAL ANTIGUO PILOTO|138.36|(C/U)|321731
321.732|GAS|PICOS INYECTORES|PICO CALEFON UNIVERSAL PILOTO MOD MM|309.76|(C/U)|321732
321.800|GAS|PICOS INYECTORES|PICO TERMO ECOTERMO LARGO P/VIROLA|189.32|(C/U)|321800
321.810|GAS|PICOS INYECTORES|PICO TERMO ECOTERMO CORTO|140.16|(C/U)|321810
321.820|GAS|PICOS INYECTORES|PICO TERMO ESKABE ACUA PIU PILOTO|503.24|(C/U)|321820
321.830|GAS|PICOS INYECTORES|PICO TERMO EITAR PILOTO ROSCA HEMBRA|320.26|(C/U)|321830
321.840|GAS|PICOS INYECTORES|PICO TERMO EITAR PILOTO ROSCA MACHO PEST/VIRL|328.92|(C/U)|321840
321.845|GAS|PICOS INYECTORES|PICO TERMO EMEGE QUEMADOR ALTA RECUPERACION|193.42|(C/U)|321845
321.850|GAS|PICOS INYECTORES|PICO TERMO GASELEC QUEMADOR MODERNO|166.96|(C/U)|321850
321.851|GAS|PICOS INYECTORES|PICO TERMO GASELEC PILOTO|341.62|(C/U)|321851
321.859|GAS|PICOS INYECTORES|PICO TERMO LONGVIE MODERNO DOBLE ROSCA|238.12|(C/U)|321859
321.860|GAS|PICOS INYECTORES|PICO TERMO LONGVIE QUEMADOR|127|(C/U)|321860
321.861|GAS|PICOS INYECTORES|PICO TERMO LONGVIE PILOTO|318.64|(C/U)|321861
321.863|GAS|PICOS INYECTORES|PICO TERMO ORBIS 3/8|847.78|(C/U)|321863
321.864|GAS|PICOS INYECTORES|PICO TERMO ORBIS PILOTO ROSCA HEMBRA|320.26|(C/U)|321864
321.865|GAS|PICOS INYECTORES|PICO TERMO ORBIS 1/2|1095.26|(C/U)|321865
321.866|GAS|PICOS INYECTORES|PICO TERMO PILOTO ANALIZ. MM 1/8|373.72|(C/U)|321866
321.867|GAS|PICOS INYECTORES|PICO TERMO PILOTO ANALIZ. MH 1/8 CORTO G/E bigas|447.58|(C/U)|321867
321.868|GAS|PICOS INYECTORES|PICO TERMO PILOTO ANALIZ. MH 1/8 LARGO G/N bigas|588.52|(C/U)|321868
321.869|GAS|PICOS INYECTORES|PICO TERMO PILOTO ANALIZ. MM 1/8 x 5/16 señorial|398.62|(C/U)|321869
321.870|GAS|PICOS INYECTORES|PICO TERMO RHEEN PILOTO|138.48|(C/U)|321870
321.880|GAS|PICOS INYECTORES|PICO TERMO RHEEN QUEMADOR|121.18|(C/U)|321880
321.881|GAS|PICOS INYECTORES|PICO TERMO RHEEN QUEMADOR NUEVO C/VENTURI|162.04|(C/U)|321881
321.890|GAS|PICOS INYECTORES|PICO TERMO SEÑORIAL QUEMADOR|129.92|(C/U)|321890
321.891|GAS|PICOS INYECTORES|PICO TERMO SEÑORIAL QUEMADOR NUEVO|106.16|(C/U)|321891
321.892|GAS|PICOS INYECTORES|PICO TERMO SEÑORIAL QUEMADOR NUEVO C/VENTURI G/N|173.44|(C/U)|321892
321.895|GAS|PICOS INYECTORES|PICO TERMO SAMSUR P/PESTAÑA|206.36|(C/U)|321895
321.898|GAS|PICOS INYECTORES|PICO TERMO UNIVERSAL NUEVO QUEMADOR  PES/VIRL|542.66|(C/U)|321898
321.899|GAS|PICOS INYECTORES|PICO TERMO VOLCAN QUEMADOR|914.2|(C/U)|321899
322.010|GAS|PICOS INYECTORES|PICO CALEFACTOR CTZ PILOTO|125.48|(C/U)|322010
322.011|GAS|PICOS INYECTORES|PICO CALEFACTOR CTZ QUEMADOR|98.7|(C/U)|322011
322.020|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE PILOTO EURO (EITAR)|320.26|(C/U)|322020
322.021|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE PILOTO EURO ACTUAL|141.64|(C/U)|322021
322.023|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE QUEMADOR 9025/50 3000 CAL.|236.2|(C/U)|322023
322.024|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE QUEMADOR T/B MOD ACTUAL|133.38|(C/U)|322024
322.025|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE QUEMADOR EURO CORTO|102.52|(C/U)|322025
322.026|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE QUEMADOR EURO LARGO|143.3|(C/U)|322026
322.030|GAS|PICOS INYECTORES|PICO CALEFACTOR ESKABE PILOTO EITAR|320.26|(C/U)|322030
322.040|GAS|PICOS INYECTORES|PICO CALEFACTOR IMPOPAR CATALITICO PILOTO|498.66|(C/U)|322040
322.045|GAS|PICOS INYECTORES|PICO CALEFACTOR EMEGE PILOTO THINY Y EURO|353.3|(C/U)|322022
322.050|GAS|PICOS INYECTORES|PICO CALEFACTOR ORBIS PILOTO CALORAMA|320.26|(C/U)|322050
322.051|GAS|PICOS INYECTORES|PICO CALEFACTOR ORBIS CALORAMA PILOTO NUEVO|142.76|(C/U)|322051
322.052|GAS|PICOS INYECTORES|PICO CALEFACTOR ORBIS PILOTO ANALIZADOR|356.04|(C/U)|322052
322.053|GAS|PICOS INYECTORES|PICO CALEFACTOR ORBIS CALORAMA QUEMADOR|78.28|(C/U)|322053
322.054|GAS|PICOS INYECTORES|PICO CALEFACTOR ORBIS CALORAMA QUEMADOR NUEVO|244.36|(C/U)|322054
322.100|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 22 x 65 APROBADA|8254.4|(C/U)|322100
322.102|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 50|5730.62|(C/U)|322100
322.103|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 60|5810.34|(C/U)|322100
322.104|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 45 X 65|5955.72|(C/U)|322100
322.110|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 50 APROBADA|9054.6|(C/U)|322110
322.111|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 50 APROBADA MARCO ANGULO|31.918.375|(C/U)|322110
322.112|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 60 APROBADA|10105.98|(C/U)|322110
322.113|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 45 X 65 APROBADA|10748.1|(C/U)|322110
322.120|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 50 ACERO|12713.64|(C/U)|322120
322.121|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 40 X 60 ACERO|14167.7|(C/U)|322120
322.122|GAS|PUERTAS PARA NICHO DE GAS|PUERTA NICHO GAS 45 X 65 ACERO|12876.14|(C/U)|322120
322.130|GAS|PUERTAS PARA NICHO DE GAS|PUERTA SUPER GAS (1,45 X 0,90) LIVIANA|20903.58|(C/U)|322130
322.131|GAS|PUERTAS PARA NICHO DE GAS|PUERTA SUPER GAS (1,45 X 0,90) REFORZADA|21695.92|(C/U)|322130
322.135|GAS|PUERTAS PARA NICHO DE GAS|PUERTA GAS INDUSTRIAL ( 0.90 X 0.80 )|16601.24|(C/U)|322100
322.140|GAS|PUERTAS PARA NICHO DE GAS|PUERTA TERMOTANQUE (1.45 x 0,46) REFORZADA|16285.32|(C/U)|322140
322.141|GAS|PUERTAS PARA NICHO DE GAS|PUERTA TERMOTANQUE (1,60 x 0,60) REFORZADA|24044.36|(C/U)|322140
322.144|GAS|PUERTAS PARA NICHO DE GAS|GABINETE C/PUERTA 22 x 40 NORMA ENERGAS|8150.52|(C/U)|
322.145|GAS|PUERTA DE GAS C/GABINETE|GABINETE C/PUERTA 22 x 50 NORMA ENERGAS|9627.16|(C/U)|
322.146|GAS|PUERTA DE GAS C/GABINETE|GABINETE C/PUERTA 22 x 65 NORMA ENERGAS|13631.08|(C/U)|322500
322.147|GAS|PUERTA DE GAS C/GABINETE|GABINETE C/PUERTA 40 x 50 NORMA ENERGAS|13893.84|(C/U)|322500
322.148|GAS|PUERTA DE GAS C/GABINETE|GABINETE C/PUERTA 40 x 60 NORMA ENERGAS|15229.96|(C/U)|322500
322.149|GAS|PUERTA DE GAS C/GABINETE|GABINETE C/PUERTA 45 x 65 NORMA ENERGAS|16093.82|(C/U)|322500
302.320|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:00 20 Ctm. 2 AROS 1 LLAVE|11845.52|(C/U)|302320
302.321|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:01 27 Ctm. 3 AROS 1 LLAVE|14313.34|(C/U)|302320
302.322|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:02 30 Ctm. 2 AROS 1 LLAVE|15004.34|(C/U)|302320
302.323|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:03 37 Ctm. 3 AROS 1 LLAVE|16680.72|(C/U)|302320
302.324|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:04 37 Ctm. 3 AROS 2 LLAVES|21672|(C/U)|302320
302.325|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:05 40 Ctm. 3 AROS 1 LLAVE|17293.42|(C/U)|302320
302.326|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:06 40 Ctm. 3 AROS 2 LLAVES|22209.8|(C/U)|302320
302.327|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:07 47 Ctm. 4 AROS 1 LLAVE|20348.26|(C/U)|302320
302.328|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:08 47 Ctm. 4 AROS 2LLAVES|24849.78|(C/U)|302320
302.329|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:09 50 Ctm. 4 AROS 1 LLAVE|21074.98|(C/U)|302320
302.330|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:10 50 Ctm. 4 AROS 2 LLAVES|26449.42|(C/U)|302320
302.331|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR PAELLERO N:11 60 Ctm. 5 AROS 2 LLAVES|43478.48|(C/U)|302320
302.340|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:0 27 Ctm. 2 AROS 1 LLAVE|14756.7|(C/U)|
302.341|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:1 30 Ctm. 2 AROS 1 LLAVE|15445.34|(C/U)|
302.342|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:2 30 Ctm. 2 AROS 2 LLAVES|20562.84|(C/U)|
302.343|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:3 37 Ctm. 3 AROS 1 LLAVE|17204.08|(C/U)|
302.344|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:4 37 Ctm. 3 AROS 2 LLAVES|22157.12|(C/U)|
302.345|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:5 40 Ctm. 3 AROS 1 LLAVE|17809.28|(C/U)|
302.346|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:6 40 Ctm. 3 AROS 2 LLAVES|22687.86|(C/U)|
302.347|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:7 47 Ctm. 4 AROS 1 LLAVE|22193.22|(C/U)|
302.348|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:8 47 Ctm. 4 AROS 2 LLAVES|26811.72|(C/U)|
302.349|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:9 50 Ctm. 4 AROS 1 LLAVE|22945.52|(C/U)|
302.350|GAS|QUEMADORES PARA DISCO Y PAELLEROS|QUEMADOR DISCO N:10 50 Ctm. 4 AROS 2 LLAVES|27536.38|(C/U)|
322.153|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ALVEAR ANTIGUO PINTADO|4170|(C/U)|
322.155|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ARTHUR M. ARTHY LARGO PINT|5213.7|(C/U)|322154
322.157|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ARTHUR M. ARTHY GRILL PINTADO|5815.28|(C/U)|322156
322.214|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO AURORA MODERNO CHATO ENLOZ|9662.88|(C/U)|322214
322.215|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO AURORA ALEMANA ACTUAL ENLOZ|9667.54|(C/U)|322215
322.216|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO AURORA MODERNO CHATO PINT|4730.5|(C/U)|322216
322.217|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO AURORA ALEMANA ACTUAL PINT|4411.6|(C/U)|322217
322.235|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO CARU LARGO C/SOPORTE ENLOZ|9667.54|(C/U)|322235
322.236|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO CARU LARGO C/ENCEN ENLOZ|10329.12|(C/U)|322236
322.237|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO CARU LARGO C/SOPORTE PINT|4730.5|(C/U)|322237
322.238|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO CARU LARGO C/ENCEN PINT|5054.24|(C/U)|322238
322.244|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO COVENTRY/DAKO TUBULAR ENLOZ|7426.22|(C/U)|322244
322.245|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO COVENTRY ACTUAL ENLOZ|10322.88|(C/U)|322245
322.265|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC PERFILINEA CHICO|4443.4|(C/U)|322265
322.267|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC PERFILINEA MEDIANO|5034.82|(C/U)|322267
322.268|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC PERFILINEA LARGO ENLOZ|9438.68|(C/U)|322268
322.269|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC PAOLA ENLOZ ACTUAL|9438.3|(C/U)|322269
322.270|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC CAÑO GRANDE ENLOZ|11749.28|(C/U)|322270
322.271|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC PAOLA CB/CN/CT ACTUAL|57.339.524|(C/U)|322271
322.272|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC CAÑO CHICO ENLOZ|9634.96|(C/U)|322272
322.273|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC DOMECINA ENLOZ|27.060.374|(C/U)|322273
322.274|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC PERFILINEA GRANDE|5088.02|(C/U)|322274
322.275|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC CAÑO GRANDE|12621.68|(C/U)|322275
322.276|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC CAÑO CHICO|10350.32|(C/U)|322276
322.277|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DOMEC DOMECINA|4834.76|(C/U)|322277
322.280|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DREAN ENLOZADO|9506.14|(C/U)|322280
322.281|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO DREAN PINTADO|5298.24|(C/U)|322281
322.287|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESCORIAL C/GANCHO ENLOZ|9415.84|(C/U)|322287
322.288|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESCORIAL C/SOP ESCUADRA ENLOZ|3869.84|(C/U)|322288
322.289|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESCORIAL PALACE ACTUAL|4566.2|(C/U)|322289
322.290|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESCORIAL MASTER ACTUAL|4563.54|(C/U)|322290
322.291|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESCORIAL C/GANCHO PINT|3691.62|(C/U)|322291
322.292|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESCORIAL C/SOP ESCUADRA PINT|6306.2|(C/U)|322292
322.296|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESKABE/ORO AZUL ACTUAL ENLOZ|8882.42|(C/U)|322296
322.297|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESKABE MULTI CUCCINA ENLOZ|8108.9|(C/U)|322297
322.298|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESKABE/ORO AZUL ACTUAL PINT|4812.92|(C/U)|322298
322.299|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESKABE MULTI CUCCINA PINT|4170|(C/U)|322299
322.300|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ESLABON DE LUJO KENIA ENLOZ|10818.16|(C/U)|322300
322.323|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO GAFA CORTO ENLOZ|8029.12|(C/U)|322323
322.324|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO GAFA CORTO PINT|4328.24|(C/U)|322324
322.339|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO INELGA SIMPLE ACTUAL ENLOZ|9828.14|(C/U)|322339
322.340|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO INELGA SIMPLE ACTUAL PINT|5298.24|(C/U)|322340
322.359|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE L-6 411/450/600 ENLOZ|4371.3|(C/U)|322359
322.361|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE L-7 2501/60/2600 ENLOZ SIMIL|7695.92|(C/U)|322361
322.362|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE L-5 SUPERLIMPIAMATIC ENLOZ|17785.72|(C/U)|322362
322.363|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE L-8 3411/1560 ACTUAL|8339.58|(C/U)|322363
322.364|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE TUBULAR ENLOZ|8690.1|(C/U)|322364
322.365|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE L-7 2501/60/2600 PINT SIMIL|4371.3|(C/U)|322365
322.366|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO LONGVIE L-5 SUPERLIMPIAMATIC PINT|7147.04|(C/U)|322366
322.369|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MACOSER/SINGER C/PILOTO ACTUAL ENLOZ|10517.2|(C/U)|322369
322.370|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MACOSER/SINGER FLORENCIA|11581.42|(C/U)|322370
322.371|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MACOSER/SINGER ACTUAL ENLOZ|9328.5|(C/U)|322371
322.372|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MACOSER/SINGER C/PILOTO ACTUAL PINT|5228.24|(C/U)|322372
322.373|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MACOSER/SINGER ACTUAL PINT|8551.38|(C/U)|322373
322.374|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MARTIRI/TOMIGAS ACTUAL ENLOZ|9828.14|(C/U)|322374
322.375|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO MARTIRI/TOMIGAS ACTUAL PINT|5054.24|(C/U)|322375
322.377|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORBIS COQUETA CORTO ENLOZ SIMIL|4080.04|(C/U)|322377
322.378|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORBIS/VOLCAN DONNA ENLOZ|7829.66|(C/U)|322378
322.379|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORBIS GALA LARGO ENLOZ SIMIL|4080.04|(C/U)|322379
322.380|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORBIS/VOLCAN /FLANGAS ACTUAL|6209.34|(C/U)|322380
322.381|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORBIS/VOLCAN DONNA PINT|3892.14|(C/U)|322381
322.383|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO OR-MAY K2/4 PETIT GALANT|11036.92|(C/U)|322383
322.386|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL GALAXIA C/S PIL ENLOZ|9358.38|(C/U)|322386
322.387|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL GALAXIA C/S TER ENLOZ|9992.02|(C/U)|322387
322.388|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL GALAXIA C/S PIL PINT|5255.18|(C/U)|322388
322.389|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL GALAXIA C/S TER PINT|5632.54|(C/U)|322389
322.390|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL ESPACIAL CORTO ENLOZ|8196.4|(C/U)|322390
322.391|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL ESPACIAL CORTO PINT|4204.14|(C/U)|322391
322.392|GAS|QUEMADORES PARA HORNO DE COCINA|QUEMADOR HORNO ORO AZUL ESPACIAL LARGO ENLOZ|8196.4|(C/U)|322392
